Type,Map,Stage,Link (EN)
027,004,001,[[Trials of Merc Storia!/Healer & Co. Lv.1~20#Healer & Co. Lv.2~10|Healer & Co. Lv.2]]
027,004,002,[[Trials of Merc Storia!/Healer & Co. Lv.1~20#Healer & Co. Lv.2~10|Healer & Co. Lv.3]]
027,004,003,[[Trials of Merc Storia!/Healer & Co. Lv.1~20#Healer & Co. Lv.2~10|Healer & Co. Lv.4]]
027,004,004,[[Trials of Merc Storia!/Healer & Co. Lv.1~20#Healer & Co. Lv.2~10|Healer & Co. Lv.5]]
027,004,005,[[Trials of Merc Storia!/Healer & Co. Lv.1~20#Healer & Co. Lv.2~10|Healer & Co. Lv.6]]
027,004,006,[[Trials of Merc Storia!/Healer & Co. Lv.1~20#Healer & Co. Lv.2~10|Healer & Co. Lv.7]]
027,004,007,[[Trials of Merc Storia!/Healer & Co. Lv.1~20#Healer & Co. Lv.2~10|Healer & Co. Lv.8]]
027,004,008,[[Trials of Merc Storia!/Healer & Co. Lv.1~20#Healer & Co. Lv.2~10|Healer & Co. Lv.9]]
027,004,009,[[Trials of Merc Storia!/Healer & Co. Lv.1~20#Healer & Co. Lv.2~10|Healer & Co. Lv.10]]
027,004,010,[[Trials of Merc Storia!/Healer & Co. Lv.1~20#Healer & Co. Lv.11~20|Healer & Co. Lv.11]]
027,004,011,[[Trials of Merc Storia!/Healer & Co. Lv.1~20#Healer & Co. Lv.11~20|Healer & Co. Lv.12]]
027,004,012,[[Trials of Merc Storia!/Healer & Co. Lv.1~20#Healer & Co. Lv.11~20|Healer & Co. Lv.13]]
027,004,013,[[Trials of Merc Storia!/Healer & Co. Lv.1~20#Healer & Co. Lv.11~20|Healer & Co. Lv.14]]
027,004,014,[[Trials of Merc Storia!/Healer & Co. Lv.1~20#Healer & Co. Lv.11~20|Healer & Co. Lv.15]]
027,004,015,[[Trials of Merc Storia!/Healer & Co. Lv.1~20#Healer & Co. Lv.11~20|Healer & Co. Lv.16]]
027,004,016,[[Trials of Merc Storia!/Healer & Co. Lv.1~20#Healer & Co. Lv.11~20|Healer & Co. Lv.17]]
027,004,017,[[Trials of Merc Storia!/Healer & Co. Lv.1~20#Healer & Co. Lv.11~20|Healer & Co. Lv.18]]
027,004,018,[[Trials of Merc Storia!/Healer & Co. Lv.1~20#Healer & Co. Lv.11~20|Healer & Co. Lv.19]]
027,004,019,[[Trials of Merc Storia!/Healer & Co. Lv.1~20#Healer & Co. Lv.11~20|Healer & Co. Lv.20]]
027,005,,[[Electric Diva Strikes!]]
027,005,000,[[Electric Diva Strikes!/Levels Lv.1~20|1st Song]]
027,005,001,[[Electric Diva Strikes!/Levels Lv.1~20|2nd Song]]
027,005,002,[[Electric Diva Strikes!/Levels Lv.1~20|3rd Song]]
027,005,003,[[Electric Diva Strikes!/Levels Lv.1~20|4th Song]]
027,005,004,[[Electric Diva Strikes!/Levels Lv.1~20|5th Song]]
027,005,005,[[Electric Diva Strikes!/Levels Lv.1~20|6th Song]]
027,005,006,[[Electric Diva Strikes!/Levels Lv.1~20|7th Song]]
027,005,007,[[Electric Diva Strikes!/Levels Lv.1~20|8th Song]]
027,005,008,[[Electric Diva Strikes!/Levels Lv.1~20|9th Song]]
027,005,009,[[Electric Diva Strikes!/Levels Lv.1~20|10th Song]]
027,005,010,[[Electric Diva Strikes!/Levels Lv.1~20|11th Song]]
027,005,011,[[Electric Diva Strikes!/Levels Lv.1~20|12th Song]]
027,005,012,[[Electric Diva Strikes!/Levels Lv.1~20|13th Song]]
027,005,013,[[Electric Diva Strikes!/Levels Lv.1~20|14th Song]]
027,005,014,[[Electric Diva Strikes!/Levels Lv.1~20|15th Song]]
027,005,015,[[Electric Diva Strikes!/Levels Lv.1~20|16th Song]]
027,005,016,[[Electric Diva Strikes!/Levels Lv.1~20|17th Song]]
027,005,017,[[Electric Diva Strikes!/Levels Lv.1~20|18th Song]]
027,005,018,[[Electric Diva Strikes!/Levels Lv.1~20|19th Song]]
027,005,019,[[Electric Diva Strikes!/Levels Lv.1~20|Last Song]]
027,006,,강습! 전자 여가수 (KR version)
027,006,000,1st Song
027,006,001,2nd Song
027,006,002,3rd Song
027,006,003,4th Song
027,006,004,5th Song
027,006,005,6th Song
027,006,006,7th Song
027,006,007,8th Song
027,006,008,9th Song
027,006,009,10th Song
027,006,010,11th Song
027,006,011,12th Song
027,006,012,13th Song
027,006,013,14th Song
027,006,014,15th Song
027,006,015,16th Song
027,006,016,17th Song
027,006,017,18th Song
027,006,018,19th Song
027,006,019,Last Songs
027,007,,[[Heralds of The End]]
027,007,000,[[Heralds of The End/WARNING Lv.1~20#WARNING Lv.1-6|WARNING Lv.1]]
027,007,001,[[Heralds of The End/WARNING Lv.1~20#WARNING Lv.1-6|WARNING Lv.2]]
027,007,002,[[Heralds of The End/WARNING Lv.1~20#WARNING Lv.1-6|WARNING Lv.3]]
027,007,003,[[Heralds of The End/WARNING Lv.1~20#WARNING Lv.1-6|WARNING Lv.4]]
027,007,004,[[Heralds of The End/WARNING Lv.1~20#WARNING Lv.1-6|WARNING Lv.5]]
027,007,005,[[Heralds of The End/WARNING Lv.1~20#WARNING Lv.1-6|WARNING Lv.6]]
027,007,006,[[Heralds of The End/WARNING Lv.1~20#WARNING Lv.7 & 14|WARNING Lv.7]]
027,007,007,[[Heralds of The End/WARNING Lv.1~20#WARNING Lv.8-13|WARNING Lv.8]]
027,007,008,[[Heralds of The End/WARNING Lv.1~20#WARNING Lv.8-13|WARNING Lv.9]]
027,007,009,[[Heralds of The End/WARNING Lv.1~20#WARNING Lv.8-13|WARNING Lv.10]]
027,007,010,[[Heralds of The End/WARNING Lv.1~20#WARNING Lv.8-13|WARNING Lv.11]]
027,007,011,[[Heralds of The End/WARNING Lv.1~20#WARNING Lv.8-13|WARNING Lv.12]]
027,007,012,[[Heralds of The End/WARNING Lv.1~20#WARNING Lv.8-13|WARNING Lv.13]]
027,007,013,[[Heralds of The End/WARNING Lv.1~20#WARNING Lv.7 & 14|WARNING Lv.14]]
027,007,014,[[Heralds of The End/WARNING Lv.1~20#WARNING Lv.15-20|WARNING Lv.15]]
027,007,015,[[Heralds of The End/WARNING Lv.1~20#WARNING Lv.15-20|WARNING Lv.16]]
027,007,016,[[Heralds of The End/WARNING Lv.1~20#WARNING Lv.15-20|WARNING Lv.17]]
027,007,017,[[Heralds of The End/WARNING Lv.1~20#WARNING Lv.15-20|WARNING Lv.18]]
027,007,018,[[Heralds of The End/WARNING Lv.1~20#WARNING Lv.15-20|WARNING Lv.19]]
027,007,019,[[Heralds of The End/WARNING Lv.1~20#WARNING Lv.15-20|WARNING Lv.20]]
027,008,,[[Test of Might: Ranma 1/2 (Old)]]
027,008,000,[[Test of Might: Ranma 1/2 (Old)/Showdown!: Part 1~20#Showdown!: Part 1~10|Showdown!: Part 1]]
027,008,001,[[Test of Might: Ranma 1/2 (Old)/Showdown!: Part 1~20#Showdown!: Part 1~10|Showdown!: Part 2]]
027,008,002,[[Test of Might: Ranma 1/2 (Old)/Showdown!: Part 1~20#Showdown!: Part 1~10|Showdown!: Part 3]]
027,008,003,[[Test of Might: Ranma 1/2 (Old)/Showdown!: Part 1~20#Showdown!: Part 1~10|Showdown!: Part 4]]
027,008,004,[[Test of Might: Ranma 1/2 (Old)/Showdown!: Part 1~20#Showdown!: Part 1~10|Showdown!: Part 5]]
027,008,005,[[Test of Might: Ranma 1/2 (Old)/Showdown!: Part 1~20#Showdown!: Part 1~10|Showdown!: Part 6]]
027,008,006,[[Test of Might: Ranma 1/2 (Old)/Showdown!: Part 1~20#Showdown!: Part 1~10|Showdown!: Part 7]]
027,008,007,[[Test of Might: Ranma 1/2 (Old)/Showdown!: Part 1~20#Showdown!: Part 1~10|Showdown!: Part 8]]
027,008,008,[[Test of Might: Ranma 1/2 (Old)/Showdown!: Part 1~20#Showdown!: Part 1~10|Showdown!: Part 9]]
027,008,009,[[Test of Might: Ranma 1/2 (Old)/Showdown!: Part 1~20#Showdown!: Part 1~10|Showdown!: Part 10]]
027,008,010,[[Test of Might: Ranma 1/2 (Old)/Showdown!: Part 1~20#Showdown!: Part 11~20|Showdown!: Part 11]]
027,008,011,[[Test of Might: Ranma 1/2 (Old)/Showdown!: Part 1~20#Showdown!: Part 11~20|Showdown!: Part 12]]
027,008,012,[[Test of Might: Ranma 1/2 (Old)/Showdown!: Part 1~20#Showdown!: Part 11~20|Showdown!: Part 13]]
027,008,013,[[Test of Might: Ranma 1/2 (Old)/Showdown!: Part 1~20#Showdown!: Part 11~20|Showdown!: Part 14]]
027,008,014,[[Test of Might: Ranma 1/2 (Old)/Showdown!: Part 1~20#Showdown!: Part 11~20|Showdown!: Part 15]]
027,008,015,[[Test of Might: Ranma 1/2 (Old)/Showdown!: Part 1~20#Showdown!: Part 11~20|Showdown!: Part 16]]
027,008,016,[[Test of Might: Ranma 1/2 (Old)/Showdown!: Part 1~20#Showdown!: Part 11~20|Showdown!: Part 17]]
027,008,017,[[Test of Might: Ranma 1/2 (Old)/Showdown!: Part 1~20#Showdown!: Part 11~20|Showdown!: Part 18]]
027,008,018,[[Test of Might: Ranma 1/2 (Old)/Showdown!: Part 1~20#Showdown!: Part 11~20|Showdown!: Part 19]]
027,008,019,[[Test of Might: Ranma 1/2 (Old)/Showdown!: Part 1~20#Showdown!: Part 11~20|Showdown!: Part 20]]
027,009,,[[Walpurgisnacht (Gauntlet)|Walpurgisnacht]]
027,009,000,[[Walpurgisnacht (Gauntlet)/Stagebuilding Witch: Cycle 1~10|Stagebuilding Witch: Cycle 1]]
027,009,001,[[Walpurgisnacht (Gauntlet)/Stagebuilding Witch: Cycle 1~10|Stagebuilding Witch: Cycle 2]]
027,009,002,[[Walpurgisnacht (Gauntlet)/Stagebuilding Witch: Cycle 1~10|Stagebuilding Witch: Cycle 3]]
027,009,003,[[Walpurgisnacht (Gauntlet)/Stagebuilding Witch: Cycle 1~10|Stagebuilding Witch: Cycle 4]]
027,009,004,[[Walpurgisnacht (Gauntlet)/Stagebuilding Witch: Cycle 1~10|Stagebuilding Witch: Cycle 5]]
027,009,005,[[Walpurgisnacht (Gauntlet)/Stagebuilding Witch: Cycle 1~10|Stagebuilding Witch: Cycle 6]]
027,009,006,[[Walpurgisnacht (Gauntlet)/Stagebuilding Witch: Cycle 1~10|Stagebuilding Witch: Cycle 7]]
027,009,007,[[Walpurgisnacht (Gauntlet)/Stagebuilding Witch: Cycle 1~10|Stagebuilding Witch: Cycle 8]]
027,009,008,[[Walpurgisnacht (Gauntlet)/Stagebuilding Witch: Cycle 1~10|Stagebuilding Witch: Cycle 9]]
027,009,009,[[Walpurgisnacht (Gauntlet)/Stagebuilding Witch: Cycle 1~10|Stagebuilding Witch: Cycle XX]]
027,010,,[[Aim GI Nyanko Horse Racing]]
027,010,000,[[Aim GI Nyanko Horse Racing/Levels 1~20#Level 1|Check the Racecourse Carefully]]
027,010,001,[[Aim GI Nyanko Horse Racing/Levels 1~20#Level 2|More Sensitive to the Weather Than Others]]
027,010,002,[[Aim GI Nyanko Horse Racing/Levels 1~20#Level 3|Staring At a Racing Newspaper]]
027,010,003,[[Aim GI Nyanko Horse Racing/Levels 1~20#Level 4|The Million-Dollar Ticket You've Always Wanted to Win]]
027,010,004,[[Aim GI Nyanko Horse Racing/Levels 1~20#Level 5|Pondering the Horse's Condition in the Paddock]]
027,010,005,[[Aim GI Nyanko Horse Racing/Levels 1~20#Levels 6~10|First-Class Knowledge of the Bloodlines]]
027,010,006,[[Aim GI Nyanko Horse Racing/Levels 1~20#Levels 6~10|Lucky Number Request]]
027,010,007,[[Aim GI Nyanko Horse Racing/Levels 1~20#Levels 6~10|The Odds are Against You]]
027,010,008,[[Aim GI Nyanko Horse Racing/Levels 1~20#Levels 6~10|My Wallet is Just Coins for Some Reason]]
027,010,009,[[Aim GI Nyanko Horse Racing/Levels 1~20#Levels 6~10|Deadline for Horse Sales Approaching]]
027,010,010,[[Aim GI Nyanko Horse Racing/Levels 1~20#Levels 11~15|Catch Up Overtake Withdraw]]
027,010,011,[[Aim GI Nyanko Horse Racing/Levels 1~20#Levels 11~15|Backfire of The Runners]]
027,010,012,[[Aim GI Nyanko Horse Racing/Levels 1~20#Levels 11~15|A Great Turnout]]
027,010,013,[[Aim GI Nyanko Horse Racing/Levels 1~20#Levels 11~15|From the Back Of The Field To The End Of The Race]]
027,010,014,[[Aim GI Nyanko Horse Racing/Levels 1~20#Levels 11~15|It's All About Stamina in The End]]
027,010,015,[[Aim GI Nyanko Horse Racing/Levels 1~20#Levels 16~20|A Very Close Race Decided by a Nose]]
027,010,016,[[Aim GI Nyanko Horse Racing/Levels 1~20#Levels 16~20|Harsh Photo Finish]]
027,010,017,[[Aim GI Nyanko Horse Racing/Levels 1~20#Levels 16~20|Look Three Times at the Ticket You Bought]]
027,010,018,[[Aim GI Nyanko Horse Racing/Levels 1~20#Levels 16~20|Excited About the Rainy Day]]
027,010,019,[[Aim GI Nyanko Horse Racing/Levels 1~20#Levels 16~20|I'll Watch it Again Next Week]]
027,011,,[[Castle and Dragon Assault!]]
027,011,000,[[Castle and Dragon Assault!/Siege Battle Lv.1~20#Siege Battle Lv.1~10|Siege Battle Lv.1]]
027,011,001,[[Castle and Dragon Assault!/Siege Battle Lv.1~20#Siege Battle Lv.1~10|Siege Battle Lv.2]]
027,011,002,[[Castle and Dragon Assault!/Siege Battle Lv.1~20#Siege Battle Lv.1~10|Siege Battle Lv.3]]
027,011,003,[[Castle and Dragon Assault!/Siege Battle Lv.1~20#Siege Battle Lv.1~10|Siege Battle Lv.4]]
027,011,004,[[Castle and Dragon Assault!/Siege Battle Lv.1~20#Siege Battle Lv.1~10|Siege Battle Lv.5]]
027,011,005,[[Castle and Dragon Assault!/Siege Battle Lv.1~20#Siege Battle Lv.1~10|Siege Battle Lv.6]]
027,011,006,[[Castle and Dragon Assault!/Siege Battle Lv.1~20#Siege Battle Lv.1~10|Siege Battle Lv.7]]
027,011,007,[[Castle and Dragon Assault!/Siege Battle Lv.1~20#Siege Battle Lv.1~10|Siege Battle Lv.8]]
027,011,008,[[Castle and Dragon Assault!/Siege Battle Lv.1~20#Siege Battle Lv.1~10|Siege Battle Lv.9]]
027,011,009,[[Castle and Dragon Assault!/Siege Battle Lv.1~20#Siege Battle Lv.1~10|Siege Battle Lv.10]]
027,011,010,[[Castle and Dragon Assault!/Siege Battle Lv.1~20#Siege Battle Lv.11~20|Siege Battle Lv.11]]
027,011,011,[[Castle and Dragon Assault!/Siege Battle Lv.1~20#Siege Battle Lv.11~20|Siege Battle Lv.12]]
027,011,012,[[Castle and Dragon Assault!/Siege Battle Lv.1~20#Siege Battle Lv.11~20|Siege Battle Lv.13]]
027,011,013,[[Castle and Dragon Assault!/Siege Battle Lv.1~20#Siege Battle Lv.11~20|Siege Battle Lv.14]]
027,011,014,[[Castle and Dragon Assault!/Siege Battle Lv.1~20#Siege Battle Lv.11~20|Siege Battle Lv.15]]
027,011,015,[[Castle and Dragon Assault!/Siege Battle Lv.1~20#Siege Battle Lv.11~20|Siege Battle Lv.16]]
027,011,016,[[Castle and Dragon Assault!/Siege Battle Lv.1~20#Siege Battle Lv.11~20|Siege Battle Lv.17]]
027,011,017,[[Castle and Dragon Assault!/Siege Battle Lv.1~20#Siege Battle Lv.11~20|Siege Battle Lv.18]]
027,011,018,[[Castle and Dragon Assault!/Siege Battle Lv.1~20#Siege Battle Lv.11~20|Siege Battle Lv.19]]
027,011,019,[[Castle and Dragon Assault!/Siege Battle Lv.1~20#Siege Battle Lv.11~20|Siege Battle Lv.MAX]]
027,012,,"[[Test of Might: ""Ranma 1/2""]]"
027,012,000,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 1~10|Showdown!: Part 1]]"
027,012,001,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 1~10|Showdown!: Part 2]]"
027,012,002,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 1~10|Showdown!: Part 3]]"
027,012,003,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 1~10|Showdown!: Part 4]]"
027,012,004,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 1~10|Showdown!: Part 5]]"
027,012,005,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 1~10|Showdown!: Part 6]]"
027,012,006,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 1~10|Showdown!: Part 7]]"
027,012,007,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 1~10|Showdown!: Part 8]]"
027,012,008,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 1~10|Showdown!: Part 9]]"
027,012,009,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 1~10|Showdown!: Part 10]]"
027,012,010,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 11~20|Showdown!: Part 11]]"
027,012,011,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 11~20|Showdown!: Part 12]]"
027,012,012,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 11~20|Showdown!: Part 13]]"
027,012,013,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 11~20|Showdown!: Part 14]]"
027,012,014,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 11~20|Showdown!: Part 15]]"
027,012,015,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 11~20|Showdown!: Part 16]]"
027,012,016,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 11~20|Showdown!: Part 17]]"
027,012,017,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 11~20|Showdown!: Part 18]]"
027,012,018,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 11~20|Showdown!: Part 19]]"
027,012,019,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 11~20|Showdown!: Part 20]]"
027,012,020,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 21~30|Showdown!: Part 21]]"
027,012,021,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 21~30|Showdown!: Part 22]]"
027,012,022,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 21~30|Showdown!: Part 23]]"
027,012,023,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 21~30|Showdown!: Part 24]]"
027,012,024,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 21~30|Showdown!: Part 25]]"
027,012,025,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 21~30|Showdown!: Part 26]]"
027,012,026,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 21~30|Showdown!: Part 27]]"
027,012,027,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 21~30|Showdown!: Part 28]]"
027,012,028,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 21~30|Showdown!: Part 29]]"
027,012,029,"[[Test of Might: ""Ranma 1/2""/Showdown!: Part 1~30#Showdown!: Part 21~30|Final Showdown!]]"
027,013,,[[Manbosaki Strikes!]]
027,013,000,[[Manbosaki Strikes!/Sudden Deaths 1~20|Sudden Death Lv.1]]
027,013,001,[[Manbosaki Strikes!/Sudden Deaths 1~20|Sudden Death Lv.2]]
027,013,002,[[Manbosaki Strikes!/Sudden Deaths 1~20|Sudden Death Lv.3]]
027,013,003,[[Manbosaki Strikes!/Sudden Deaths 1~20|Sudden Death Lv.4]]
027,013,004,[[Manbosaki Strikes!/Sudden Deaths 1~20|Sudden Death Lv.5]]
027,013,005,[[Manbosaki Strikes!/Sudden Deaths 1~20|Sudden Death Lv.6]]
027,013,006,[[Manbosaki Strikes!/Sudden Deaths 1~20|Sudden Death Lv.7]]
027,013,007,[[Manbosaki Strikes!/Sudden Deaths 1~20|Sudden Death Lv.8]]
027,013,008,[[Manbosaki Strikes!/Sudden Deaths 1~20|Sudden Death Lv.9]]
027,013,009,[[Manbosaki Strikes!/Sudden Deaths 1~20|Sudden Death Lv.10]]
027,013,010,[[Manbosaki Strikes!/Sudden Deaths 1~20|Sudden Death Lv.11]]
027,013,011,[[Manbosaki Strikes!/Sudden Deaths 1~20|Sudden Death Lv.12]]
027,013,012,[[Manbosaki Strikes!/Sudden Deaths 1~20|Sudden Death Lv.13]]
027,013,013,[[Manbosaki Strikes!/Sudden Deaths 1~20|Sudden Death Lv.14]]
027,013,014,[[Manbosaki Strikes!/Sudden Deaths 1~20|Sudden Death Lv.15]]
027,013,015,[[Manbosaki Strikes!/Sudden Deaths 1~20|Sudden Death Lv.16]]
027,013,016,[[Manbosaki Strikes!/Sudden Deaths 1~20|Sudden Death Lv.17]]
027,013,017,[[Manbosaki Strikes!/Sudden Deaths 1~20|Sudden Death Lv.18]]
027,013,018,[[Manbosaki Strikes!/Sudden Deaths 1~20|Sudden Death Lv.19]]
027,013,019,[[Manbosaki Strikes!/Sudden Deaths 1~20|Sudden Death Lv.MAX]]
027,014,,[[Gauntlet of Servants]]
027,014,000,[[Gauntlet of Servants/Grail War: Day 1~20#Grail War: Day 1~10|Grail War: Day 1]]
027,014,001,[[Gauntlet of Servants/Grail War: Day 1~20#Grail War: Day 1~10|Grail War: Day 2]]
027,014,002,[[Gauntlet of Servants/Grail War: Day 1~20#Grail War: Day 1~10|Grail War: Day 3]]
027,014,003,[[Gauntlet of Servants/Grail War: Day 1~20#Grail War: Day 1~10|Grail War: Day 4]]
027,014,004,[[Gauntlet of Servants/Grail War: Day 1~20#Grail War: Day 1~10|Grail War: Day 5]]
027,014,005,[[Gauntlet of Servants/Grail War: Day 1~20#Grail War: Day 1~10|Grail War: Day 6]]
027,014,006,[[Gauntlet of Servants/Grail War: Day 1~20#Grail War: Day 1~10|Grail War: Day 7]]
027,014,007,[[Gauntlet of Servants/Grail War: Day 1~20#Grail War: Day 1~10|Grail War: Day 8]]
027,014,008,[[Gauntlet of Servants/Grail War: Day 1~20#Grail War: Day 1~10|Grail War: Day 9]]
027,014,009,[[Gauntlet of Servants/Grail War: Day 1~20#Grail War: Day 1~10|Grail War: Day 10]]
027,014,010,[[Gauntlet of Servants/Grail War: Day 1~20#Grail War: Day 11~20|Grail War: Day 11]]
027,014,011,[[Gauntlet of Servants/Grail War: Day 1~20#Grail War: Day 11~20|Grail War: Day 12]]
027,014,012,[[Gauntlet of Servants/Grail War: Day 1~20#Grail War: Day 11~20|Grail War: Day 13]]
027,014,013,[[Gauntlet of Servants/Grail War: Day 1~20#Grail War: Day 11~20|Grail War: Day 14]]
027,014,014,[[Gauntlet of Servants/Grail War: Day 1~20#Grail War: Day 11~20|Grail War: Day 15]]
027,014,015,[[Gauntlet of Servants/Grail War: Day 1~20#Grail War: Day 11~20|Grail War: Day 16]]
027,014,016,[[Gauntlet of Servants/Grail War: Day 1~20#Grail War: Day 11~20|Grail War: Day 17]]
027,014,017,[[Gauntlet of Servants/Grail War: Day 1~20#Grail War: Day 11~20|Grail War: Day 18]]
027,014,018,[[Gauntlet of Servants/Grail War: Day 1~20#Grail War: Day 11~20|Grail War: Day 19]]
027,014,019,[[Gauntlet of Servants/Grail War: Day 1~20#Grail War: Day 11~20|Grail War: Final Day]]
#	Collab Gauntlet
031,000,,[[Hidden Forest of Gapra]]
031,000,000,[[Woodlands Area 1]]
031,000,001,[[Woodlands Area 2]]
031,000,002,[[Woodlands Area 3]]
031,000,003,[[Woodlands Area 4]]
031,000,004,[[Deep Jungle Area 5]]
031,000,005,[[Deep Jungle Area 6]]
031,000,006,[[Deep Jungle Area 7]]
031,000,007,[[Deep Jungle Area 8]]
031,000,008,[[Deep Jungle Area 9]]
031,000,009,[[Deep Jungle Area 10]]
031,000,010,[[Downpour Jungle Area 11]]
031,000,011,[[Downpour Jungle Area 12]]
031,000,012,[[Downpour Jungle Area 13]]
031,000,013,[[Downpour Jungle Area 14]]
031,000,014,[[Downpour Jungle Area 15]]
031,000,015,[[Downpour Jungle Area 16]]
031,000,016,[[Primeval Wood Area 17]]
031,000,017,[[Primeval Wood Area 18]]
031,000,018,[[Primeval Wood Area 19]]
031,000,019,[[Stormrent Forest Area: Final]]
031,001,,[[Ashvini Desert]]
031,001,000,[[Badlands Area 1]]
031,001,001,[[Badlands Area 2]]
031,001,002,[[Badlands Area 3]]
031,001,003,[[Badlands Area 4]]
031,001,004,[[Burning Sands Area 5]]
031,001,005,[[Burning Sands Area 6]]
031,001,006,[[Burning Sands Area 7]]
031,001,007,[[Burning Sands Area 8]]
031,001,008,[[Burning Sands Area 9]]
031,001,009,[[Burning Sands Area 10]]
031,001,010,[[Scorching Sands Area 11]]
031,001,011,[[Scorching Sands Area 12]]
031,001,012,[[Scorching Sands Area 13]]
031,001,013,[[Scorching Sands Area 14]]
031,001,014,[[Scorching Sands Area 15]]
031,001,015,[[Scorching Sands Area 16]]
031,001,016,[[Sandstorm Area 17]]
031,001,017,[[Sandstorm Area 18]]
031,001,018,[[Sandstorm Area 19]]
031,001,019,[[Moon Dust Area: Final]]
031,002,,[[Jinfore Volcano]]
031,002,000,[[Magma Tunnel Area 1]]
031,002,001,[[Magma Tunnel Area 2]]
031,002,002,[[Magma Tunnel Area 3]]
031,002,003,[[Magma Tunnel Area 4]]
031,002,004,[[Lava Caves Area 5]]
031,002,005,[[Lava Caves Area 6]]
031,002,006,[[Lava Caves Area 7]]
031,002,007,[[Lava Caves Area 8]]
031,002,008,[[Lava Caves Area 9]]
031,002,009,[[Lava Caves Area 10]]
031,002,010,[[Infernal Crater Area 11]]
031,002,011,[[Infernal Crater Area 12]]
031,002,012,[[Infernal Crater Area 13]]
031,002,013,[[Infernal Crater Area 14]]
031,002,014,[[Infernal Crater Area 15]]
